Age,Gender,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours,Occupation_Business Owner,Occupation_Freelancer,Occupation_Professional,Occupation_Student
56,2,0,10.4,2.8,10,6.4,9,42,2,10.0,1,0,0,0
45,2,0,5.1,3.1,4,5.7,2,20,1,12.3,0,1,0,0
38,0,0,4.6,6.9,9,7.8,5,58,1,13.9,0,0,0,1
56,2,0,9.5,5.2,9,8.6,3,21,6,11.9,1,0,0,0
46,1,0,8.8,4.3,6,7.5,5,5,1,9.1,0,0,0,1
37,0,0,5.8,6.1,1,7.1,8,26,5,12.2,0,0,0,1
34,2,1,2.4,5.9,5,4.1,3,53,2,12.6,0,0,1,0
28,2,0,2.1,0.5,5,4.8,2,30,0,8.7,1,0,0,0
40,2,1,1.7,5.8,9,9.0,6,39,2,2.7,0,0,1,0
27,2,1,11.0,1.3,4,8.8,3,36,2,12.6,1,0,0,0
42,1,1,3.0,1.8,8,6.7,1,16,3,8.4,0,1,0,0
60,0,0,9.4,6.2,3,9.0,5,47,0,7.8,0,1,0,0
57,1,0,10.8,8.0,1,7.9,2,59,4,12.1,0,0,1,0
34,2,1,6.5,4.1,8,4.0,5,49,1,13.1,0,1,0,0
60,2,0,6.1,0.7,7,5.9,8,27,1,9.7,0,1,0,0
59,2,0,6.3,2.8,8,4.3,2,43,0,3.4,0,0,1,0
28,1,0,9.7,1.6,7,5.1,6,39,6,5.2,1,0,0,0
21,1,0,4.9,6.8,6,8.5,6,22,3,9.9,0,0,1,0
36,0,1,6.1,1.2,4,8.1,3,32,6,6.6,1,0,0,0
23,0,0,1.6,2.9,10,8.0,2,40,4,3.8,1,0,0,0
43,1,1,8.2,5.6,4,5.5,4,31,2,4.3,0,1,0,0
36,0,0,7.9,1.2,10,5.3,8,16,1,2.9,0,0,1,0
25,1,1,8.9,5.2,6,6.2,1,29,2,4.4,0,0,1,0
40,1,0,10.5,6.0,4,5.0,8,24,2,8.3,1,0,0,0
31,2,0,8.6,1.6,4,4.1,1,28,2,13.1,0,0,1,0
46,2,1,6.7,7.4,9,4.0,10,41,6,2.1,1,0,0,0
36,2,0,11.4,7.3,7,8.9,7,48,0,12.8,0,0,0,1
20,2,1,6.6,6.8,8,6.6,3,17,4,8.2,0,1,0,0
41,1,1,1.4,1.4,9,7.3,8,38,6,3.8,1,0,0,0
23,1,1,3.9,3.5,8,7.0,3,44,3,5.2,1,0,0,0
30,0,0,8.3,5.0,5,6.3,6,56,4,2.9,0,0,0,1
33,2,1,3.7,2.0,7,4.4,7,19,0,12.0,0,1,0,0
47,2,0,2.2,0.5,2,8.9,3,37,2,11.9,1,0,0,0
57,2,1,3.7,3.8,2,6.3,3,5,6,12.5,0,0,1,0
32,0,0,3.2,5.1,2,4.9,5,17,0,4.4,1,0,0,0
46,1,1,9.5,6.9,10,8.6,2,15,0,9.6,0,0,0,1
45,0,0,11.3,5.4,10,5.7,9,12,5,11.3,1,0,0,0
43,0,0,11.3,1.7,2,4.3,1,18,0,13.6,0,0,1,0
54,1,0,4.7,3.9,7,5.3,6,18,2,8.3,0,0,0,1
56,0,1,5.2,0.9,6,6.1,9,39,1,12.8,0,1,0,0
46,0,1,4.7,1.9,1,7.7,8,43,2,11.5,0,0,0,1
42,0,0,7.6,6.5,1,5.4,10,28,5,6.5,1,0,0,0
52,2,0,9.8,5.5,3,8.6,7,54,0,7.3,0,0,0,1
25,0,1,9.2,5.9,7,4.0,8,5,3,2.8,0,0,1,0
42,0,0,10.0,3.3,10,8.2,1,55,6,13.9,0,0,0,1
18,1,0,7.0,2.3,4,5.5,10,54,3,4.3,0,0,0,1
51,1,1,8.7,2.5,5,4.9,3,40,6,2.7,0,0,1,0
38,2,1,9.0,2.4,10,8.6,1,31,2,9.4,0,1,0,0
39,2,1,5.3,3.4,7,5.4,8,36,3,9.2,0,0,1,0
49,1,1,4.4,5.4,5,5.5,10,58,0,2.3,1,0,0,0
23,1,1,3.6,3.7,1,7.9,9,40,3,3.9,1,0,0,0
47,1,1,2.1,2.7,4,6.2,10,5,4,3.5,1,0,0,0
37,2,1,9.2,4.3,6,4.3,7,15,2,5.8,0,0,0,1
56,2,0,3.4,7.4,7,5.7,3,41,1,8.1,0,0,0,1
60,2,0,10.7,5.2,7,5.2,8,7,3,8.2,1,0,0,0
20,0,0,1.6,2.0,5,5.0,6,57,5,8.5,0,0,1,0
41,2,1,7.6,1.1,2,8.6,1,27,0,2.1,1,0,0,0
51,0,1,4.7,5.7,9,7.4,7,15,0,12.7,0,0,0,1
37,2,0,3.9,7.1,4,6.8,8,51,4,8.9,0,0,1,0
57,0,1,8.9,2.9,10,7.5,7,22,2,3.1,0,0,1,0
43,0,1,9.9,4.0,8,4.3,8,19,1,9.3,0,0,1,0
51,2,0,12.0,2.3,10,5.4,5,16,2,2.2,0,0,0,1
50,0,0,7.2,5.3,8,5.1,5,34,4,5.4,0,0,0,1
23,1,0,6.7,7.2,4,4.8,10,45,4,2.5,0,0,0,1
35,2,0,11.4,4.2,9,8.7,1,42,6,8.6,0,1,0,0
35,0,0,7.9,5.0,8,6.9,3,5,0,4.7,1,0,0,0
55,2,1,8.0,1.6,2,8.0,7,9,2,13.2,0,0,0,1
57,2,0,11.2,1.1,6,4.1,4,12,0,10.3,0,0,0,1
20,0,1,7.0,6.4,6,4.7,7,38,5,10.3,0,1,0,0
50,2,0,3.8,5.2,3,6.6,10,59,5,6.1,0,0,0,1
21,1,0,7.7,7.2,3,8.8,6,57,0,13.4,0,1,0,0
31,1,1,5.5,1.4,9,4.9,9,26,5,5.7,0,0,1,0
39,0,0,8.7,7.7,2,8.3,9,34,3,2.6,1,0,0,0
50,0,0,7.1,5.1,4,7.7,5,51,1,7.5,1,0,0,0
43,0,1,2.6,3.7,7,4.1,4,53,5,2.3,0,1,0,0
28,1,0,1.4,1.4,8,4.9,5,39,0,10.1,0,0,1,0
36,1,0,1.7,4.2,10,4.9,8,11,2,6.5,1,0,0,0
20,0,0,6.7,5.0,6,5.0,4,55,3,12.5,1,0,0,0
40,0,0,9.5,3.3,4,6.3,1,18,4,9.5,0,1,0,0
46,0,0,1.5,6.0,5,8.7,5,26,1,10.6,0,0,1,0
34,1,0,2.6,1.2,7,8.6,9,50,0,10.8,0,0,0,1
34,0,1,1.8,3.0,5,7.4,3,41,4,5.3,0,1,0,0
39,0,1,3.9,3.9,2,4.7,10,60,5,8.5,0,0,1,0
19,2,1,6.9,4.8,3,5.9,5,57,1,2.9,0,0,1,0
54,0,0,9.2,0.5,1,5.8,2,24,6,10.9,0,1,0,0
57,1,0,8.1,1.9,2,5.7,7,17,1,13.6,1,0,0,0
54,1,1,10.3,5.4,8,7.7,9,58,6,11.2,0,0,1,0
53,0,1,6.9,6.7,2,5.6,8,36,4,13.0,0,0,0,1
45,1,0,6.3,1.4,1,5.9,8,33,2,5.7,1,0,0,0
31,0,1,4.4,2.4,2,6.6,3,56,4,3.6,0,0,0,1
29,1,1,2.4,0.6,1,8.3,3,7,6,5.2,0,0,0,1
34,2,0,6.6,7.3,5,7.1,1,54,2,13.4,0,0,0,1
41,2,0,11.9,1.8,9,7.6,1,42,6,4.7,0,0,1,0
33,2,1,1.2,4.8,10,7.8,3,7,4,5.6,0,0,0,1
38,1,0,10.0,3.0,8,4.6,5,10,6,10.0,0,0,0,1
27,1,0,8.4,3.4,1,8.8,6,40,1,9.9,0,0,0,1
46,0,1,10.1,5.7,6,8.7,4,47,3,10.7,0,0,1,0
55,1,1,4.4,4.4,2,8.3,3,51,4,7.8,0,1,0,0
24,0,1,4.1,1.7,4,4.3,7,53,5,9.7,0,1,0,0
24,1,0,2.2,2.9,9,4.6,10,45,0,13.7,0,0,1,0
25,1,1,5.8,1.4,2,6.2,7,31,3,9.7,0,0,1,0
23,2,1,6.5,0.7,6,8.0,6,52,6,6.6,1,0,0,0
21,2,0,3.6,7.6,3,7.9,3,52,2,11.6,0,0,1,0
51,0,0,2.4,6.3,3,6.6,8,23,0,2.5,0,0,0,1
41,0,0,7.8,1.7,3,7.9,9,43,6,6.8,0,0,0,1
22,0,1,11.6,7.9,7,9.0,4,35,2,3.5,1,0,0,0
52,0,0,5.8,2.3,7,5.5,3,39,2,4.4,0,1,0,0
34,2,1,4.6,1.0,1,5.7,7,17,6,5.6,0,0,1,0
44,0,0,3.4,1.4,6,7.4,3,49,2,2.2,0,1,0,0
45,2,0,7.4,1.1,5,7.6,8,22,6,4.1,0,0,1,0
50,0,1,5.5,4.1,4,6.1,2,31,5,3.6,0,1,0,0
57,1,1,5.2,4.6,3,6.2,4,16,5,12.2,0,0,1,0
53,1,1,6.3,5.8,9,8.8,9,20,3,4.5,1,0,0,0
60,0,1,4.5,1.3,9,7.2,5,26,4,12.5,1,0,0,0
38,2,0,3.9,2.7,1,8.8,9,7,0,3.5,0,1,0,0
56,1,0,10.8,4.7,1,4.1,4,46,5,4.0,1,0,0,0
32,2,1,10.0,0.6,1,4.0,10,50,5,12.3,0,0,1,0
28,0,0,6.5,2.2,4,8.7,2,52,0,5.1,1,0,0,0
22,2,1,11.0,4.2,9,5.9,1,36,4,8.8,0,1,0,0
33,1,1,6.9,5.9,6,8.8,8,7,6,2.1,0,1,0,0
40,2,1,3.7,4.6,6,6.6,8,54,4,11.5,0,0,0,1
54,0,1,1.8,6.2,5,7.2,3,25,0,12.7,1,0,0,0
44,0,0,2.0,5.2,2,7.5,7,47,0,4.7,0,0,1,0
25,2,1,8.0,3.4,8,4.8,7,27,5,11.3,0,1,0,0
50,0,0,9.7,3.0,10,8.5,8,20,0,12.9,1,0,0,0
60,1,1,4.8,4.5,3,6.3,10,56,6,7.3,0,0,1,0
31,0,0,3.4,2.8,3,5.0,10,9,5,9.1,0,1,0,0
21,2,1,6.9,4.0,3,7.8,7,13,4,10.1,0,1,0,0
60,2,1,9.8,4.2,10,4.7,4,46,0,10.4,0,1,0,0
47,1,0,3.5,0.5,8,7.9,4,11,5,13.2,0,1,0,0
30,1,1,8.1,3.3,6,8.9,10,27,2,7.0,1,0,0,0
59,2,1,10.3,2.8,5,8.3,8,58,2,2.7,0,1,0,0
35,2,1,5.9,5.0,8,7.5,8,51,0,2.4,0,0,0,1
52,2,0,7.5,1.8,9,7.3,3,46,2,9.0,0,1,0,0
18,1,0,6.2,1.5,8,5.7,1,54,2,2.6,1,0,0,0
20,0,0,6.9,5.6,1,4.9,3,15,2,8.2,0,0,1,0
27,1,0,2.7,7.3,6,8.9,2,60,3,3.0,1,0,0,0
27,2,0,10.0,6.8,1,7.0,9,17,0,12.7,0,1,0,0
60,1,1,8.3,2.9,6,7.4,1,42,5,7.8,0,1,0,0
44,0,1,10.4,2.4,2,5.1,10,57,4,8.0,0,0,1,0
34,1,1,2.6,1.4,10,5.8,6,5,3,11.6,0,0,1,0
27,0,0,6.1,2.5,4,6.2,6,26,2,4.5,0,1,0,0
40,1,1,2.4,6.6,2,6.0,4,58,5,10.9,0,1,0,0
57,1,1,6.6,1.3,7,5.2,10,35,4,3.8,0,0,0,1
49,1,1,3.6,7.0,7,8.0,10,46,3,7.1,0,0,1,0
60,1,1,9.2,3.9,4,7.7,2,10,2,9.7,0,1,0,0
26,1,0,5.3,1.9,2,5.2,8,24,6,13.5,1,0,0,0
18,2,1,2.2,7.3,10,6.2,8,8,5,4.8,1,0,0,0
39,1,1,3.1,5.5,3,8.5,5,21,2,7.8,0,0,0,1
39,0,0,5.1,7.9,9,8.9,7,45,0,11.5,0,0,0,1
36,2,0,7.1,6.0,10,6.6,6,58,5,4.7,0,0,1,0
52,2,0,5.2,7.6,6,8.8,9,15,6,13.0,1,0,0,0
28,2,1,3.0,1.7,7,8.6,4,37,0,9.3,0,0,0,1
54,2,1,11.6,3.2,2,5.5,3,53,4,5.7,1,0,0,0
51,0,1,11.7,4.1,5,5.5,3,14,2,8.1,0,1,0,0
48,1,0,1.6,6.7,8,8.2,10,12,6,9.0,0,0,0,1
53,2,1,2.9,3.0,1,4.9,1,44,2,12.5,0,0,1,0
24,1,1,7.3,7.1,6,6.3,8,27,5,7.3,0,1,0,0
57,0,0,9.2,0.7,9,5.8,8,30,3,10.5,1,0,0,0
27,2,1,7.4,4.7,7,5.6,10,45,4,5.8,1,0,0,0
22,2,0,4.1,1.8,5,5.4,6,57,0,6.3,0,0,0,1
36,2,1,11.5,3.6,7,7.1,1,29,2,8.9,1,0,0,0
48,1,1,5.9,1.6,9,7.2,5,25,5,11.9,0,1,0,0
34,0,0,8.0,2.6,9,7.2,2,14,1,4.6,0,0,0,1
56,2,1,7.2,3.2,7,5.2,10,54,6,2.6,0,1,0,0
52,2,1,10.4,5.7,8,4.8,6,25,4,3.9,0,1,0,0
35,1,1,6.2,0.9,8,5.2,10,17,6,4.0,0,1,0,0
46,1,1,5.1,1.8,3,8.7,3,59,4,7.9,0,0,0,1
37,1,1,11.1,6.2,4,5.9,2,26,4,4.8,0,0,0,1
42,2,1,11.8,1.3,10,8.0,8,25,3,13.8,0,1,0,0
18,0,0,2.3,1.9,10,6.7,9,10,1,13.1,0,1,0,0
36,2,1,11.7,8.0,8,8.8,9,41,2,4.3,0,0,1,0
29,0,1,8.2,1.0,1,8.9,5,32,6,7.9,1,0,0,0
55,0,0,6.4,2.3,10,7.1,6,53,0,4.0,0,0,1,0
33,1,0,12.0,6.6,10,7.8,7,28,0,4.0,0,0,0,1
47,0,0,5.6,4.8,8,8.4,7,40,3,2.8,0,0,1,0
24,2,0,8.3,1.8,6,4.5,4,16,1,10.4,0,1,0,0
48,1,0,3.7,6.0,5,7.3,5,28,5,4.4,0,0,1,0
53,2,1,1.6,3.9,8,8.7,8,15,6,2.2,0,0,1,0
34,2,0,9.7,4.8,2,8.9,10,28,5,6.9,0,1,0,0
48,1,1,4.3,3.7,10,4.4,1,50,0,11.4,0,1,0,0
29,2,1,2.5,4.4,1,6.7,7,29,4,6.9,0,1,0,0
23,0,0,11.4,2.1,10,8.7,9,11,2,13.7,0,0,1,0
34,1,1,3.6,4.4,9,7.9,9,54,3,2.9,0,0,0,1
45,1,1,7.5,6.1,1,5.2,10,7,2,11.1,0,0,0,1
23,2,0,4.4,6.9,7,5.1,10,6,3,4.7,1,0,0,0
47,2,1,4.2,3.4,10,8.2,6,7,4,13.3,0,1,0,0
29,1,1,7.5,4.3,1,6.5,10,15,3,12.4,0,1,0,0
49,2,0,7.1,1.7,6,6.1,5,50,2,10.9,1,0,0,0
39,0,0,8.5,0.8,2,8.8,5,16,5,6.5,0,0,0,1
52,1,1,1.5,5.9,8,8.6,8,37,4,5.8,1,0,0,0
21,1,1,3.2,3.3,7,7.4,2,5,5,2.5,0,0,1,0
35,1,0,11.5,4.7,3,4.0,1,57,0,11.3,1,0,0,0
40,2,0,3.3,2.3,1,4.1,4,54,5,4.3,0,0,1,0
27,1,1,2.6,0.7,1,5.9,1,15,1,6.6,0,0,1,0
57,1,1,7.0,1.0,4,7.9,3,56,2,10.6,0,0,0,1
29,1,0,3.8,4.2,3,4.5,5,13,6,2.3,0,0,1,0
45,0,0,1.5,2.9,8,7.2,3,34,0,4.8,1,0,0,0
46,1,0,6.1,7.5,5,8.1,7,51,2,5.2,0,1,0,0
45,1,1,7.6,7.8,1,8.8,5,28,2,6.2,1,0,0,0
57,1,1,11.2,6.1,4,7.4,3,22,0,4.4,0,1,0,0
50,1,1,5.0,2.6,2,4.2,3,32,1,10.8,0,0,1,0
51,0,0,6.2,6.9,9,4.4,10,8,1,6.2,0,1,0,0
59,0,1,8.1,2.2,9,6.9,1,45,1,9.2,0,0,1,0
57,0,1,4.5,1.1,2,7.8,4,31,3,11.9,0,0,0,1
47,2,0,3.1,4.1,10,4.9,2,34,1,10.4,0,0,1,0
55,2,1,7.1,7.9,5,7.8,9,29,6,7.3,0,1,0,0
52,0,0,9.8,7.9,6,8.1,10,20,3,12.1,0,0,0,1
51,2,0,4.6,5.0,2,8.1,5,56,0,3.4,0,0,0,1
47,2,0,10.0,2.8,4,6.3,10,22,3,2.1,0,0,0,1
48,1,0,5.1,1.2,3,6.4,2,42,6,5.1,0,0,0,1
39,0,0,2.0,3.8,7,5.1,8,9,4,13.7,1,0,0,0
36,2,0,4.4,0.9,6,7.7,5,10,4,4.4,0,0,0,1
35,2,1,9.7,1.1,6,4.1,4,41,1,9.8,0,1,0,0
39,2,0,6.7,1.7,2,7.2,1,55,3,7.9,1,0,0,0
50,2,0,9.7,2.7,4,8.3,9,11,0,10.6,0,0,1,0
34,2,1,4.7,6.5,9,4.9,4,39,4,9.7,0,0,1,0
46,2,0,4.2,1.0,5,4.8,3,60,3,12.3,1,0,0,0
36,2,1,9.8,3.2,5,8.7,2,23,1,7.7,1,0,0,0
22,2,0,8.3,6.4,2,8.8,6,8,3,12.9,0,0,0,1
33,2,1,6.9,6.1,8,7.8,4,16,0,3.2,0,0,1,0
35,1,0,3.7,4.8,1,8.8,5,9,0,13.5,1,0,0,0
18,1,1,11.1,2.0,9,5.9,6,43,6,10.3,1,0,0,0
25,2,0,8.6,3.3,8,5.3,7,34,6,3.7,0,1,0,0
57,1,0,6.3,4.2,8,4.7,3,18,3,8.3,1,0,0,0
26,1,0,2.2,4.9,8,5.5,3,50,3,6.9,0,1,0,0
55,0,0,11.7,5.8,1,7.6,8,57,6,6.7,0,0,1,0
31,2,1,9.6,3.9,9,7.5,8,47,0,8.2,0,0,1,0
44,1,0,4.4,2.7,10,7.1,3,50,6,7.7,0,0,1,0
18,0,0,3.6,1.5,1,7.9,10,36,2,9.3,0,0,0,1
39,1,0,8.6,1.3,3,8.6,1,24,6,8.0,0,0,1,0
56,2,0,9.8,4.0,7,8.7,4,32,5,12.1,0,0,1,0
45,0,1,11.4,7.8,10,4.0,4,10,1,12.2,1,0,0,0
29,0,0,8.9,2.9,6,6.1,10,8,2,6.2,1,0,0,0
47,1,1,3.5,3.5,2,4.1,1,20,2,6.2,0,1,0,0
39,2,1,9.1,4.0,5,7.3,9,29,0,10.6,1,0,0,0
60,1,1,11.2,7.9,9,8.0,3,28,4,11.4,1,0,0,0
22,2,0,9.9,3.7,8,6.4,3,6,5,6.5,0,0,1,0
55,0,1,5.2,2.7,3,6.7,4,54,0,9.0,0,0,0,1
31,0,0,1.2,5.5,7,4.6,8,12,3,9.1,1,0,0,0
34,2,1,6.4,2.5,10,5.6,2,30,2,10.0,0,0,1,0
42,1,0,3.8,6.5,10,6.4,3,53,2,12.0,1,0,0,0
33,1,0,8.1,3.1,2,5.2,4,6,1,3.4,0,0,0,1
51,2,1,4.2,6.2,10,8.9,7,60,2,4.5,0,1,0,0
56,2,1,11.7,2.6,5,8.3,5,22,3,2.6,0,0,0,1
19,2,0,10.9,2.4,9,6.7,6,37,4,12.3,0,0,0,1
25,1,1,9.7,1.3,8,8.3,7,55,3,4.1,0,0,1,0
27,2,0,4.0,1.3,5,5.0,7,28,4,11.0,1,0,0,0
35,0,0,7.9,4.1,3,7.1,6,22,6,12.7,0,1,0,0
51,2,0,5.4,0.6,10,8.9,4,13,0,10.6,0,0,0,1
36,2,1,6.1,2.5,7,6.1,5,26,3,5.4,0,0,0,1
36,2,1,4.1,7.2,10,5.4,4,58,5,12.2,0,1,0,0
48,0,0,11.7,2.0,5,5.4,2,7,3,2.2,1,0,0,0
56,1,0,10.8,4.1,1,4.9,9,60,3,4.5,1,0,0,0
33,1,1,5.7,6.4,6,7.7,7,50,2,8.8,0,1,0,0
45,1,0,11.6,1.4,6,4.2,10,19,1,10.4,0,1,0,0
60,0,0,2.5,3.3,4,7.5,8,36,1,7.5,1,0,0,0
40,0,0,10.1,5.1,1,6.4,4,41,3,9.2,0,0,1,0
44,2,0,5.6,4.0,1,7.7,5,42,0,6.0,0,0,0,1
25,1,1,3.7,1.9,2,7.5,6,36,4,9.8,0,0,1,0
22,0,0,1.8,3.5,4,8.1,7,32,2,5.3,0,1,0,0
41,2,0,11.2,7.7,10,8.2,1,24,6,12.6,0,0,0,1
44,0,1,8.3,5.4,5,5.9,9,43,4,5.7,0,0,0,1
53,0,0,7.6,6.3,6,6.2,7,33,1,8.4,0,0,1,0
43,0,1,3.5,6.9,6,6.4,6,55,6,9.1,0,0,1,0
26,1,1,11.5,7.1,3,9.0,3,48,0,2.8,0,0,1,0
26,0,1,4.3,6.4,8,8.4,2,9,4,7.2,1,0,0,0
33,1,1,1.4,4.0,3,6.8,6,55,4,7.4,0,1,0,0
21,1,0,7.4,3.2,2,7.0,9,8,2,2.5,0,0,1,0
47,1,1,1.4,5.4,5,6.9,10,17,5,10.0,0,0,0,1
19,2,0,6.8,5.1,6,6.1,9,54,5,12.6,1,0,0,0
60,1,0,9.4,7.4,1,8.6,5,26,5,3.8,0,0,1,0
44,1,0,6.6,6.4,8,8.1,4,42,2,5.4,0,1,0,0
39,1,1,2.8,4.3,2,6.7,8,48,0,8.6,0,0,0,1
57,2,0,10.9,6.6,3,6.6,6,58,2,6.4,1,0,0,0
34,2,1,1.9,4.5,2,6.7,3,8,3,5.8,0,1,0,0
51,0,1,2.8,0.7,6,6.4,4,32,3,4.7,1,0,0,0
19,1,1,9.1,6.0,1,8.3,5,5,0,12.4,1,0,0,0
38,0,1,7.1,3.2,8,8.0,2,33,2,2.8,0,1,0,0
32,2,1,9.5,1.8,8,5.7,4,21,6,5.5,1,0,0,0
24,2,0,1.7,5.8,5,5.7,10,49,5,7.1,1,0,0,0
42,2,0,1.8,0.7,2,7.6,5,10,2,3.1,0,0,1,0
20,2,1,7.8,3.9,1,7.8,1,45,0,4.6,0,0,0,1
26,2,1,3.4,7.5,4,6.0,5,59,3,5.5,0,0,0,1
26,1,0,5.4,1.2,1,8.2,10,15,4,9.8,1,0,0,0
46,1,1,1.0,6.8,10,5.5,2,27,3,9.8,0,0,0,1
58,2,0,4.1,1.1,9,6.1,3,47,0,3.6,0,0,1,0
37,1,0,5.6,5.6,10,5.4,8,48,0,3.8,0,1,0,0
33,0,0,6.4,1.7,3,5.3,8,35,3,9.1,0,0,0,1
33,1,0,8.5,5.8,9,6.6,1,5,1,13.9,0,0,0,1
21,1,1,2.1,5.5,9,7.2,10,33,0,11.5,0,0,0,1
31,1,1,3.4,7.2,4,4.7,4,29,5,3.0,1,0,0,0
46,0,1,4.4,6.3,1,5.2,4,21,4,4.0,1,0,0,0
29,1,0,2.5,7.4,8,4.1,9,46,6,3.7,0,0,0,1
59,2,1,8.6,3.7,6,9.0,2,42,4,3.8,1,0,0,0
49,1,1,1.1,1.8,4,5.8,3,39,1,4.0,0,0,1,0
22,1,1,11.6,1.1,4,6.0,8,57,4,7.9,0,1,0,0
52,0,1,5.5,2.6,1,5.7,4,48,6,10.1,0,0,1,0
44,2,0,11.0,6.9,8,6.7,2,32,4,9.5,0,0,0,1
58,1,1,9.8,2.0,5,6.2,8,32,5,5.8,0,0,1,0
59,0,0,1.1,0.9,7,8.1,1,50,4,3.8,1,0,0,0
28,1,0,7.1,3.4,7,4.5,6,13,1,11.4,0,0,1,0
36,1,1,10.3,4.7,1,5.7,4,41,4,7.0,0,0,0,1
37,2,1,11.0,3.0,4,8.3,10,48,1,4.4,1,0,0,0
47,1,1,4.6,3.8,7,8.7,9,55,0,5.9,1,0,0,0
40,2,1,5.7,3.5,6,8.7,7,12,5,11.9,1,0,0,0
44,0,1,4.1,1.6,10,4.4,6,55,3,2.0,0,0,0,1
30,0,0,5.9,4.3,7,5.7,2,53,0,8.5,0,1,0,0
22,2,1,5.8,1.2,1,7.7,9,14,6,2.0,0,0,0,1
24,2,0,2.5,5.2,6,8.1,6,36,5,4.1,0,0,0,1
26,2,1,4.6,7.9,10,8.4,7,55,0,13.3,0,0,1,0
58,2,1,10.4,3.1,3,7.2,3,26,6,2.6,0,0,0,1
22,1,1,3.3,2.1,3,4.7,3,47,6,3.4,0,0,0,1
31,0,0,8.8,4.8,10,6.9,3,23,5,6.7,0,0,0,1
52,0,1,1.6,6.6,6,7.4,3,39,6,9.6,0,0,0,1
18,1,0,2.5,1.2,10,7.5,8,38,0,13.8,0,0,1,0
49,1,0,5.9,2.7,8,4.2,6,17,1,9.2,0,0,1,0
52,2,0,4.7,6.2,8,7.5,6,32,0,3.0,0,1,0,0
29,2,1,11.8,7.8,4,7.7,8,6,6,2.2,0,1,0,0
53,2,0,10.8,4.1,4,4.7,2,17,3,5.7,0,0,1,0
49,1,1,5.1,2.8,1,4.4,5,42,1,4.3,0,0,1,0
52,0,1,8.9,7.1,9,7.5,5,20,0,8.1,1,0,0,0
21,0,1,4.2,0.8,4,5.1,2,42,0,6.1,1,0,0,0
43,0,0,11.4,6.1,7,4.1,2,35,0,12.2,0,0,0,1
44,2,0,9.2,6.8,4,7.4,7,56,0,3.2,0,1,0,0
22,1,0,6.6,4.3,8,6.8,6,32,4,6.9,0,0,1,0
38,2,0,9.7,1.1,8,6.3,3,27,2,8.4,0,1,0,0
37,0,0,4.5,1.9,4,8.8,2,47,5,9.1,0,1,0,0
40,0,0,6.6,4.4,7,5.9,2,49,0,7.9,1,0,0,0
57,0,0,10.2,7.7,6,6.1,10,27,4,9.3,0,0,0,1
50,0,0,8.5,4.9,3,8.9,2,60,3,12.3,1,0,0,0
39,1,0,5.2,4.1,6,7.1,6,39,5,12.2,1,0,0,0
50,0,1,1.2,7.4,1,8.1,5,41,1,11.6,1,0,0,0
43,1,0,5.1,1.7,7,4.8,2,55,5,4.7,0,0,0,1
42,1,1,9.1,7.5,7,5.8,2,20,5,6.4,1,0,0,0
32,1,0,9.5,4.4,1,7.6,1,11,4,8.2,0,0,0,1
40,0,1,6.5,4.6,5,8.9,3,31,2,12.4,0,0,0,1
45,2,0,5.9,4.0,2,5.8,6,18,1,12.3,0,0,0,1
38,0,1,2.0,4.4,3,8.2,3,54,1,7.6,0,0,0,1
36,1,1,1.5,0.7,4,7.4,3,33,6,11.3,1,0,0,0
23,0,1,3.8,4.0,1,8.8,6,36,0,10.9,0,0,1,0
51,1,0,1.3,5.6,9,7.6,7,24,0,3.4,1,0,0,0
19,0,1,11.9,5.3,6,4.1,6,57,6,3.3,1,0,0,0
28,1,1,4.4,4.2,3,4.5,6,28,6,4.5,0,1,0,0
58,0,1,3.2,7.3,3,5.4,9,48,3,11.3,0,0,0,1
53,0,1,7.3,7.1,9,5.2,8,55,2,6.0,0,0,1,0
51,0,0,8.3,3.7,9,4.6,1,10,4,4.2,0,1,0,0
29,1,0,3.5,0.8,4,7.8,3,17,1,8.5,0,1,0,0
39,2,1,11.4,3.1,9,4.9,8,46,2,8.5,1,0,0,0
26,2,1,1.7,5.0,2,8.6,4,29,2,6.1,0,0,1,0
22,2,1,10.3,3.5,3,6.9,8,23,4,3.0,1,0,0,0
28,0,1,1.2,7.4,6,8.4,9,8,5,3.0,0,0,1,0
60,0,0,4.6,6.1,1,8.3,8,17,6,12.1,1,0,0,0
51,1,0,3.3,2.9,1,7.5,4,14,5,10.7,0,1,0,0
52,2,1,5.7,7.7,4,7.2,7,9,4,7.6,1,0,0,0
42,1,0,5.9,4.1,5,4.1,7,39,3,2.5,0,0,1,0
45,2,0,2.5,6.9,2,4.9,6,49,6,12.6,0,0,1,0
55,2,0,9.1,7.8,9,6.9,9,41,5,4.4,0,0,1,0
20,2,0,2.4,3.7,3,7.5,1,54,2,8.8,0,0,0,1
38,2,1,11.1,2.2,1,6.3,3,24,4,11.0,0,1,0,0
57,0,1,9.1,1.1,6,7.9,8,58,3,11.4,0,0,0,1
35,1,0,6.8,2.9,9,6.7,7,51,4,10.1,0,0,1,0
42,1,0,10.0,7.4,2,6.6,10,14,1,4.8,0,0,0,1
55,2,0,9.3,7.0,2,8.6,10,16,1,5.8,0,0,0,1
